code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,doc_link,source_link
BLE,repo,README.md,27,27,28,28,29,29,29,29,29,29,29,https://github.com/google/android-auto-companion-android/blob/9890c181a9f11f0ee4d79f9513ec23c0cdb3740a/README.md,https://github.com/google/android-auto-companion-android/blob/d30de45464a51a69ace5451a98237348fc64f6d9/trustagent/src/com/google/android/libraries/car/trustagent/util/Util.kt#L161
NOTE,repo,README.md,-,-,-,-,-,2,2,2,-,-,-,https://github.com/google/android-auto-companion-android/blob/9890c181a9f11f0ee4d79f9513ec23c0cdb3740a/README.md,https://github.com/google/android-auto-companion-android/blob/13a1e2abd6756554005c8556e1ca53bde3880a9f/trustagent/tests/unit/src/com/google/android/libraries/car/trustagent/blemessagestream/BluetoothMessageStreamV2Test.kt#L99
SDK,repo,README.md,11,11,11,11,11,11,11,11,11,12,12,https://github.com/google/android-auto-companion-android/blob/9890c181a9f11f0ee4d79f9513ec23c0cdb3740a/README.md,https://github.com/google/android-auto-companion-android/blob/d30de45464a51a69ace5451a98237348fc64f6d9/trustagent/res/values/configs.xml#L19
android,repo,README.md,1370,1371,1391,1477,1513,1513,1513,1513,1514,1522,1523,https://github.com/google/android-auto-companion-android/blob/9890c181a9f11f0ee4d79f9513ec23c0cdb3740a/README.md,https://github.com/google/android-auto-companion-android/blob/d30de45464a51a69ace5451a98237348fc64f6d9/trusteddevice/tests/unit/src/com/google/android/libraries/car/trusteddevice/storage/TrustedDeviceManagerStorageTest.kt#L15
cd_phone_sdk,repo,README.md,1,1,1,1,1,1,1,1,1,1,1,https://github.com/google/android-auto-companion-android/blob/9890c181a9f11f0ee4d79f9513ec23c0cdb3740a/README.md,https://github.com/google/android-auto-companion-android/blob/d30de45464a51a69ace5451a98237348fc64f6d9/trustagent/README.md#L8
companion_app,repo,README.md,1,1,1,1,1,1,1,1,1,1,1,https://github.com/google/android-auto-companion-android/blob/9890c181a9f11f0ee4d79f9513ec23c0cdb3740a/README.md,https://github.com/google/android-auto-companion-android/blob/d30de45464a51a69ace5451a98237348fc64f6d9/trustagent/README.md#L8
iOS,repo,README.md,5,5,5,5,5,5,5,5,5,5,5,https://github.com/google/android-auto-companion-android/blob/9890c181a9f11f0ee4d79f9513ec23c0cdb3740a/README.md,https://github.com/google/android-auto-companion-android/blob/d30de45464a51a69ace5451a98237348fc64f6d9/encryptionrunner/src/com/google/android/encryptionrunner/HandshakeMessage.java#L180
