code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,doc_link,source_link
RealEstate10K,repo,README.md,14,14,14,14,https://github.com/google/realestate10k/blob/a3067da02e4ab3714ce7b4600df451175327300e/README.md,https://github.com/google/realestate10k/blob/2981de891d6ecff2b20dbf0c059888ff146181b9/people.html#L26
SLAM,repo,README.md,1,1,1,1,https://github.com/google/realestate10k/blob/a3067da02e4ab3714ce7b4600df451175327300e/README.md,https://github.com/google/realestate10k/blob/2981de891d6ecff2b20dbf0c059888ff146181b9/index.html#L53
YouTube,repo,README.md,2,2,2,2,https://github.com/google/realestate10k/blob/a3067da02e4ab3714ce7b4600df451175327300e/README.md,https://github.com/google/realestate10k/blob/2981de891d6ecff2b20dbf0c059888ff146181b9/index.html#L45
