code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,doc_link,source_link
API,repo,README.md,5,5,5,5,5,5,5,5,5,5,5,https://github.com/google/CPR_channel_placement_reporting/blob/fa397ce849775e1ae0489e82b25f258bd2ebd4b1/README.md,https://github.com/google/CPR_channel_placement_reporting/blob/fa397ce849775e1ae0489e82b25f258bd2ebd4b1/spreadsheet_script.gc#L22
ID,repo,README.md,7,7,7,7,7,7,7,7,7,7,7,https://github.com/google/CPR_channel_placement_reporting/blob/fa397ce849775e1ae0489e82b25f258bd2ebd4b1/README.md,https://github.com/google/CPR_channel_placement_reporting/blob/fa397ce849775e1ae0489e82b25f258bd2ebd4b1/spreadsheet_script.gc#L171
LICENSE,repo,README.md,4,4,4,4,4,4,4,4,4,4,4,https://github.com/google/CPR_channel_placement_reporting/blob/fa397ce849775e1ae0489e82b25f258bd2ebd4b1/README.md,https://github.com/google/CPR_channel_placement_reporting/blob/fa397ce849775e1ae0489e82b25f258bd2ebd4b1/spreadsheet_script.gc#L8
LLC,repo,README.md,5,5,5,5,5,5,5,5,5,5,5,https://github.com/google/CPR_channel_placement_reporting/blob/fa397ce849775e1ae0489e82b25f258bd2ebd4b1/README.md,https://github.com/google/CPR_channel_placement_reporting/blob/fa397ce849775e1ae0489e82b25f258bd2ebd4b1/spreadsheet_script.gc#L2
YT,repo,README.md,10,10,10,10,10,10,10,10,10,10,10,https://github.com/google/CPR_channel_placement_reporting/blob/fa397ce849775e1ae0489e82b25f258bd2ebd4b1/README.md,https://github.com/google/CPR_channel_placement_reporting/blob/fa397ce849775e1ae0489e82b25f258bd2ebd4b1/spreadsheet_script.gc#L106
dev_token,repo,README.md,1,1,1,1,1,1,1,1,1,1,1,https://github.com/google/CPR_channel_placement_reporting/blob/fa397ce849775e1ae0489e82b25f258bd2ebd4b1/README.md,https://github.com/google/CPR_channel_placement_reporting/blob/fa397ce849775e1ae0489e82b25f258bd2ebd4b1/spreadsheet_script.gc#L27
