code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,rev_14,rev_15,rev_16,rev_17,rev_18,rev_19,rev_20,doc_link,source_link
BN,repo,README.md,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,https://github.com/google/binja-hexagon/blob/80fa6981949cc1aa5899723cdd93da3c34a42718/README.md,https://github.com/google/binja-hexagon/blob/4e2b3f30d32359071fe0460ee6883d2de0505ff9/docs/setup.md#L47
GPLv2,repo,README.md,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/google/binja-hexagon/blob/80fa6981949cc1aa5899723cdd93da3c34a42718/README.md,https://github.com/google/binja-hexagon/blob/4e2b3f30d32359071fe0460ee6883d2de0505ff9/third_party/qemu-hexagon/LICENSE#L22
HLIL,repo,README.md,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/google/binja-hexagon/blob/80fa6981949cc1aa5899723cdd93da3c34a42718/README.md,https://github.com/google/binja-hexagon/blob/4e2b3f30d32359071fe0460ee6883d2de0505ff9/test_binaries/bn_hlil_test.py#L32
IL,repo,README.md,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,https://github.com/google/binja-hexagon/blob/80fa6981949cc1aa5899723cdd93da3c34a42718/README.md,https://github.com/google/binja-hexagon/blob/4e2b3f30d32359071fe0460ee6883d2de0505ff9/plugin/packet_context.h#L59
LLIL,repo,README.md,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,https://github.com/google/binja-hexagon/blob/80fa6981949cc1aa5899723cdd93da3c34a42718/README.md,https://github.com/google/binja-hexagon/blob/4e2b3f30d32359071fe0460ee6883d2de0505ff9/test_binaries/bn_llil_test.py#L32
QEMU,repo,README.md,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,14,14,14,14,14,https://github.com/google/binja-hexagon/blob/80fa6981949cc1aa5899723cdd93da3c34a42718/README.md,https://github.com/google/binja-hexagon/blob/4e2b3f30d32359071fe0460ee6883d2de0505ff9/third_party/qemu-hexagon/README.md#L1
gen_il_funcs,repo,README.md,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,https://github.com/google/binja-hexagon/blob/80fa6981949cc1aa5899723cdd93da3c34a42718/README.md,https://github.com/google/binja-hexagon/blob/4e2b3f30d32359071fe0460ee6883d2de0505ff9/plugin/gen_il_funcs_test.py#L22
