code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,doc_link,source_link
BigQuery,repo,README.md,-,20,20,20,20,20,20,20,20,20,https://github.com/google/sgtm-ga4-to-bigquery/blob/56f3f71e2c16e144af3380d09440a36f992b44c2/README.md,https://github.com/google/sgtm-ga4-to-bigquery/blob/032c9fd07647f4b98ddc6c50ce2aab144a84f4a4/template.tpl#L17
GCS,repo,README.md,-,-,-,-,1,1,1,1,1,1,https://github.com/google/sgtm-ga4-to-bigquery/blob/56f3f71e2c16e144af3380d09440a36f992b44c2/README.md,https://github.com/google/sgtm-ga4-to-bigquery/blob/032c9fd07647f4b98ddc6c50ce2aab144a84f4a4/template.tpl#L55
ID,repo,README.md,-,12,12,12,12,12,12,12,12,12,https://github.com/google/sgtm-ga4-to-bigquery/blob/56f3f71e2c16e144af3380d09440a36f992b44c2/README.md,https://github.com/google/sgtm-ga4-to-bigquery/blob/032c9fd07647f4b98ddc6c50ce2aab144a84f4a4/template.tpl#L36
IP,repo,README.md,-,2,2,2,2,2,2,2,2,2,https://github.com/google/sgtm-ga4-to-bigquery/blob/56f3f71e2c16e144af3380d09440a36f992b44c2/README.md,https://github.com/google/sgtm-ga4-to-bigquery/blob/032c9fd07647f4b98ddc6c50ce2aab144a84f4a4/template.tpl#L44
URL,repo,README.md,-,-,-,-,1,1,1,1,1,1,https://github.com/google/sgtm-ga4-to-bigquery/blob/56f3f71e2c16e144af3380d09440a36f992b44c2/README.md,https://github.com/google/sgtm-ga4-to-bigquery/blob/032c9fd07647f4b98ddc6c50ce2aab144a84f4a4/template.tpl#L5
getRemoteAddress(),repo,README.md,-,1,1,1,1,1,1,1,1,1,https://github.com/google/sgtm-ga4-to-bigquery/blob/56f3f71e2c16e144af3380d09440a36f992b44c2/README.md,https://github.com/google/sgtm-ga4-to-bigquery/blob/032c9fd07647f4b98ddc6c50ce2aab144a84f4a4/template.tpl#L141
marketingParams,repo,README.md,-,3,3,3,-,-,-,-,-,-,https://github.com/google/sgtm-ga4-to-bigquery/blob/56f3f71e2c16e144af3380d09440a36f992b44c2/README.md,https://github.com/google/sgtm-ga4-to-bigquery/blob/d52d20a4132c4fc0e97f653506ab21c1413da92d/template.tpl#L172
