code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,doc_link,source_link
API,repo,README.md,182,182,182,182,182,182,181,181,181,181,185,185,202,https://github.com/google/streetview-publish-client-libraries/blob/09b1a023b9e341559ae8f64f8ef8c31e9bfd2e73/README.md,https://github.com/google/streetview-publish-client-libraries/blob/3bc9b6f289a4070341b8925c6489757aa311c245/client_libraries/ruby_library/ruby/grpc-google-maps-streetview_publish-v1/google/streetview/publish/v1/streetview_publish_services_pb.rb#L27
JavaScript,repo,README.md,9,9,9,9,9,9,9,9,9,9,2,2,2,https://github.com/google/streetview-publish-client-libraries/blob/09b1a023b9e341559ae8f64f8ef8c31e9bfd2e73/README.md,https://github.com/google/streetview-publish-client-libraries/blob/3bc9b6f289a4070341b8925c6489757aa311c245/client_libraries/nodejs_library/src/v1/doc/google/protobuf/doc_timestamp.js#L89
streetview_publish,repo,README.md,-,-,-,-,-,-,85,85,85,85,82,68,69,https://github.com/google/streetview-publish-client-libraries/blob/09b1a023b9e341559ae8f64f8ef8c31e9bfd2e73/README.md,https://github.com/google/streetview-publish-client-libraries/blob/3bc9b6f289a4070341b8925c6489757aa311c245/client_libraries/ruby_library/ruby/grpc-google-maps-streetview_publish-v1/google/streetview/publish/v1/streetview_publish_services_pb.rb#L2
