code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,rev_14,rev_15,rev_16,rev_17,doc_link,source_link
CL,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28,28,37,https://github.com/google/splitbrain/blob/b6955ace225dde5ec8b054f807727e3a15467489/README.md,https://github.com/google/splitbrain/blob/225c163c53a734aa930a5c2b0da3aca327a34dd5/statistics.py#L22
CONTRIBUTING.md,repo,README.md,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/google/splitbrain/blob/b6955ace225dde5ec8b054f807727e3a15467489/README.md,code_element is a file name
LICENSE,repo,README.md,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/google/splitbrain/blob/b6955ace225dde5ec8b054f807727e3a15467489/README.md,https://github.com/google/splitbrain/blob/225c163c53a734aa930a5c2b0da3aca327a34dd5/LICENSE#L196
docs/DESIGN.md,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,https://github.com/google/splitbrain/blob/b6955ace225dde5ec8b054f807727e3a15467489/README.md,code_element is a file name
