code_element,page_type,page_name,rev_1,rev_2,rev_3,doc_link,source_link
API,repo,README.md,0,3,3,https://github.com/google/talos-dv360/blob/6be20441d9afd3c0b62b73d40219f4df5fc6eafa/README.md,https://github.com/google/talos-dv360/blob/986e72f2df7a8921c0dcf33ae37d671754e82074/util.js#L98
SDF,repo,README.md,0,31,31,https://github.com/google/talos-dv360/blob/6be20441d9afd3c0b62b73d40219f4df5fc6eafa/README.md,https://github.com/google/talos-dv360/blob/986e72f2df7a8921c0dcf33ae37d671754e82074/util.js#L63
